theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(5,1)",0.3,0.02,53,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,54,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,55,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,56,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,57,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,58,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,59,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,60,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,61,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,62,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,63,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,64,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,65,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,66,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,67,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,68,0.01,0.02,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,69,0.0,0.03,0.0,0.0,0.0,0.97
"(5,1)",0.3,0.02,70,0.0,0.03,0.0,0.0,0.0,0.97
