theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.8,0.02,31,0.02,0.06,0.08,0.08,0.07,0.69
"(6,1)",0.8,0.02,32,0.02,0.06,0.06,0.08,0.07,0.71
"(6,1)",0.8,0.02,33,0.02,0.06,0.02,0.11,0.07,0.72
"(6,1)",0.8,0.02,34,0.02,0.06,0.02,0.09,0.06,0.75
"(6,1)",0.8,0.02,35,0.02,0.06,0.02,0.08,0.06,0.76
"(6,1)",0.8,0.02,36,0.02,0.05,0.02,0.07,0.06,0.78
"(6,1)",0.8,0.02,37,0.02,0.05,0.01,0.07,0.06,0.79
"(6,1)",0.8,0.02,38,0.02,0.05,0.01,0.05,0.07,0.8
"(6,1)",0.8,0.02,39,0.02,0.05,0.01,0.04,0.08,0.8
"(6,1)",0.8,0.02,40,0.02,0.05,0.01,0.01,0.07,0.84
"(6,1)",0.8,0.02,41,0.02,0.05,0.01,0.01,0.04,0.87
"(6,1)",0.8,0.02,42,0.02,0.05,0.01,0.01,0.03,0.88
"(6,1)",0.8,0.02,43,0.02,0.05,0.01,0.01,0.02,0.89
"(6,1)",0.8,0.02,44,0.02,0.05,0.01,0.01,0.0,0.91
"(6,1)",0.8,0.02,45,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.8,0.02,46,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.8,0.02,47,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.8,0.02,48,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.8,0.02,49,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.8,0.02,50,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,51,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,52,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,53,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,54,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,55,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,56,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,57,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,58,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,59,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,60,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,61,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,62,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,63,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,64,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,65,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,66,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,67,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,68,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,69,0.02,0.05,0.01,0.0,0.0,0.92
"(6,1)",0.8,0.02,70,0.02,0.05,0.01,0.0,0.0,0.92
