theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.9,0.02,36,0.07,0.08,0.07,0.09,0.06,0.63
"(6,1)",0.9,0.02,37,0.06,0.09,0.05,0.08,0.08,0.64
"(6,1)",0.9,0.02,38,0.06,0.09,0.04,0.07,0.08,0.66
"(6,1)",0.9,0.02,39,0.06,0.09,0.02,0.06,0.11,0.66
"(6,1)",0.9,0.02,40,0.06,0.09,0.01,0.07,0.05,0.72
"(6,1)",0.9,0.02,41,0.06,0.08,0.02,0.05,0.07,0.72
"(6,1)",0.9,0.02,42,0.06,0.08,0.01,0.06,0.07,0.72
"(6,1)",0.9,0.02,43,0.06,0.08,0.01,0.04,0.06,0.75
"(6,1)",0.9,0.02,44,0.06,0.07,0.02,0.02,0.06,0.77
"(6,1)",0.9,0.02,45,0.06,0.07,0.02,0.02,0.04,0.79
"(6,1)",0.9,0.02,46,0.06,0.07,0.01,0.03,0.02,0.81
"(6,1)",0.9,0.02,47,0.05,0.08,0.0,0.04,0.02,0.81
"(6,1)",0.9,0.02,48,0.05,0.07,0.01,0.04,0.02,0.81
"(6,1)",0.9,0.02,49,0.05,0.06,0.02,0.02,0.03,0.82
"(6,1)",0.9,0.02,50,0.05,0.06,0.02,0.02,0.03,0.82
"(6,1)",0.9,0.02,51,0.05,0.05,0.03,0.01,0.02,0.84
"(6,1)",0.9,0.02,52,0.05,0.05,0.03,0.01,0.02,0.84
"(6,1)",0.9,0.02,53,0.05,0.05,0.03,0.01,0.01,0.85
"(6,1)",0.9,0.02,54,0.05,0.04,0.03,0.02,0.01,0.85
"(6,1)",0.9,0.02,55,0.05,0.04,0.02,0.03,0.01,0.85
"(6,1)",0.9,0.02,56,0.05,0.04,0.02,0.02,0.02,0.85
"(6,1)",0.9,0.02,57,0.05,0.04,0.02,0.01,0.01,0.87
"(6,1)",0.9,0.02,58,0.05,0.04,0.01,0.02,0.01,0.87
"(6,1)",0.9,0.02,59,0.05,0.04,0.01,0.01,0.01,0.88
"(6,1)",0.9,0.02,60,0.05,0.04,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,61,0.05,0.04,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,62,0.05,0.04,0.01,0.0,0.01,0.89
"(6,1)",0.9,0.02,63,0.05,0.04,0.01,0.0,0.0,0.9
"(6,1)",0.9,0.02,64,0.05,0.04,0.01,0.0,0.0,0.9
"(6,1)",0.9,0.02,65,0.05,0.04,0.01,0.0,0.0,0.9
"(6,1)",0.9,0.02,66,0.05,0.04,0.0,0.01,0.0,0.9
"(6,1)",0.9,0.02,67,0.05,0.04,0.0,0.01,0.0,0.9
"(6,1)",0.9,0.02,68,0.05,0.04,0.0,0.01,0.0,0.9
"(6,1)",0.9,0.02,69,0.05,0.04,0.0,0.01,0.0,0.9
"(6,1)",0.9,0.02,70,0.05,0.04,0.0,0.01,0.0,0.9
